,0,1,2,3,4,5
478,-0.02,0.482,0.252,-0.63,0.629,-0.63
479,-0.298,-1.703,-0.798,0.649,-0.825,0.649
480,-0.629,0.466,-1.116,1.805,-1.644,1.805
481,-0.297,-0.92,1.748,0.433,-0.495,0.433
482,-0.248,-0.211,-1.329,-0.133,0.042,-0.133
483,-0.368,-0.388,-1.019,1.249,-1.293,1.249
484,-0.265,-0.259,0.987,-0.037,-0.047,-0.037
485,-0.101,0.498,0.538,-0.487,0.504,-0.487
486,-0.293,-0.581,-0.653,0.266,-0.341,0.266
487,-0.271,-0.07,0.303,0.03,-0.063,0.03
488,0.229,0.799,1.089,-0.896,0.944,-0.896
489,0.894,1.646,0.897,-1.283,1.492,-1.283
490,0.262,0.817,-0.02,-0.927,0.976,-0.927
491,0.676,0.875,-0.658,-1.242,1.283,-1.242
492,-0.167,0.314,-1.339,-0.359,0.35,-0.359
493,-0.381,0.159,-1.447,1.352,-1.271,1.352
494,0.237,0.894,0.991,-0.893,0.962,-0.893
495,0.01,0.508,1.226,-0.671,0.673,-0.671
496,0.822,1.177,1.524,-1.297,1.401,-1.297
497,-0.297,-2.327,-0.666,0.565,-0.68,0.565
498,-0.039,0.314,-1.058,-0.62,0.584,-0.62
499,-0.297,-1.932,-0.919,0.426,-0.644,0.426
