,0,1,2,3,4,5
472,-0.258,0.219,-0.041,-0.196,0.215,-0.196
473,-0.234,0.219,-0.041,-0.304,0.215,-0.304
474,0.435,1.795,-0.041,-0.956,1.223,-0.956
475,-0.293,0.219,-0.041,-0.087,0.114,-0.087
476,-0.348,-2.144,-0.041,0.564,-0.692,0.564
477,0.437,0.219,-0.041,-1.064,1.021,-1.064
478,0.048,1.007,-0.041,-0.739,0.719,-0.739
479,1.669,0.219,-0.041,-1.716,1.626,-1.716
480,-0.39,0.219,-0.041,1.216,-1.096,1.216
481,-0.353,-0.569,-0.041,0.89,-0.894,0.89
482,-1.235,1.007,-0.039,2.302,-1.902,2.302
483,-0.348,-2.144,-0.041,0.456,-0.692,0.456
484,-0.34,-0.569,-0.041,0.239,-0.289,0.239
485,-0.269,0.219,-0.041,-0.196,0.215,-0.196
486,-0.461,0.219,-0.041,1.433,-1.297,1.433
487,-0.348,-2.144,-0.041,0.564,-0.692,0.564
488,-0.28,0.219,-0.041,-0.087,0.114,-0.087
489,0.042,0.219,-0.041,-0.739,0.719,-0.739
490,0.729,1.007,-0.041,-1.282,1.323,-1.282
491,-0.245,0.219,-0.041,-0.196,0.315,-0.196
492,-0.348,-2.144,-0.041,0.564,-0.793,0.564
493,-0.138,0.219,-0.041,-0.413,0.517,-0.413
494,0.512,1.007,-0.041,-1.064,1.122,-1.064
495,1.218,1.007,-0.041,-1.499,1.525,-1.499
496,0.992,1.007,-0.041,-1.39,1.424,-1.39
497,-0.323,0.219,-0.041,0.022,-0.088,0.022
498,-0.347,-1.356,-0.041,0.456,-0.592,0.456
499,-1.474,0.219,-0.033,2.302,-2.104,2.302
500,-0.264,-0.569,-0.041,-0.304,0.114,-0.304
501,-0.264,0.219,-0.041,-0.196,0.215,-0.196
502,2.645,1.795,-0.041,-1.933,2.029,-1.933
503,-0.167,0.219,-0.041,-0.413,0.416,-0.413
504,2.593,1.007,-0.041,-1.933,2.029,-1.933
505,2.383,1.007,-0.041,-1.825,2.029,-1.825
506,-0.36,-0.569,-0.041,0.999,-0.995,0.999
507,-0.202,0.219,-0.041,-0.304,0.315,-0.304
508,-0.331,-0.569,-0.041,0.13,-0.188,0.13
509,-0.329,-0.569,-0.041,0.022,-0.188,0.022
510,-0.218,0.219,-0.041,-0.304,0.315,-0.304
511,0.859,1.007,-0.041,-1.282,1.424,-1.282
512,-0.348,-4.508,-0.041,0.564,-0.793,0.564
513,-0.326,0.219,-0.041,0.13,-0.088,0.13
514,-0.347,-1.356,-0.041,0.456,-0.491,0.456
515,0.753,1.007,-0.041,-1.282,1.323,-1.282
516,-0.383,0.219,-0.041,1.107,-1.096,1.107
517,-0.719,0.219,-0.041,1.759,-1.6,1.759
518,-0.347,-1.356,-0.041,0.456,-0.491,0.456
519,-0.308,0.219,-0.041,0.022,0.013,0.022
520,-0.22,0.219,-0.041,-0.304,0.315,-0.304
521,-0.267,0.219,-0.041,-0.196,0.215,-0.196
522,-0.375,0.219,-0.041,1.107,-1.096,1.107
523,-0.706,0.219,-0.041,1.759,-1.6,1.759
524,-0.011,1.007,-0.041,-0.63,0.719,-0.63
525,-0.333,-0.569,-0.041,0.13,-0.188,0.13
526,-0.275,0.219,-0.041,-0.196,0.215,-0.196
527,-0.352,-1.356,-0.041,0.782,-0.995,0.782
528,-0.358,0.219,-0.041,0.999,-0.894,0.999
529,-0.749,1.007,-0.041,1.868,-1.6,1.868
530,-0.345,-0.569,-0.041,0.347,-0.39,0.347
531,0.02,1.007,-0.041,-0.63,0.719,-0.63
532,-0.313,0.219,-0.041,0.022,0.013,0.022
533,-0.124,0.219,-0.041,-0.521,0.517,-0.521
534,-0.344,-0.569,-0.041,0.239,-0.39,0.239
535,-0.31,-0.569,-0.041,-0.087,-0.088,-0.087
536,0.147,1.007,-0.041,-0.847,0.819,-0.847
537,-0.348,-1.356,-0.041,0.456,-0.592,0.456
538,-0.132,0.219,-0.041,-0.521,0.517,-0.521
539,0.118,0.219,-0.041,-0.847,0.819,-0.847
540,-0.346,-0.569,-0.041,0.347,-0.491,0.347
541,-0.326,-0.569,-0.041,0.022,-0.188,0.022
542,-0.251,0.219,-0.041,-0.196,0.215,-0.196
543,-0.346,-0.569,-0.041,0.347,-0.491,0.347
544,-0.355,-0.569,-0.041,0.89,-0.894,0.89
545,-0.356,-0.569,-0.041,0.89,-0.894,0.89
546,0.816,1.007,-0.041,-1.282,1.323,-1.282
547,2.201,1.007,-0.041,-1.825,1.928,-1.825
548,-0.16,0.219,-0.041,-0.413,0.416,-0.413
549,1.263,1.007,-0.041,-1.499,1.525,-1.499
550,-1.208,1.007,-0.039,2.193,-1.902,2.193
551,-0.349,-1.356,-0.041,0.673,-0.894,0.673
552,-0.348,-2.144,-0.041,0.564,-0.793,0.564
553,-0.233,0.219,-0.041,-0.304,0.315,-0.304
554,0.012,1.007,-0.041,-0.63,0.719,-0.63
555,-0.227,0.219,-0.041,-0.304,0.315,-0.304
556,0.115,1.007,-0.041,-0.739,0.819,-0.739
557,-0.206,0.219,-0.041,-0.304,0.416,-0.304
558,-0.346,-1.356,-0.041,0.239,-0.491,0.239
559,-0.347,-0.569,-0.041,0.456,-0.491,0.456
560,0.01,1.007,-0.041,-0.63,0.719,-0.63
561,0.54,1.007,-0.041,-1.064,1.223,-1.064
562,-0.351,-1.356,-0.041,0.782,-0.894,0.782
563,-0.348,-2.144,-0.041,0.564,-0.793,0.564
564,-0.323,-0.569,-0.041,0.022,-0.088,0.022
565,-0.297,0.219,-0.041,-0.087,0.114,-0.087
566,-0.417,0.219,-0.041,1.216,-1.196,1.216
567,-0.224,0.219,-0.041,-0.304,0.315,-0.304
568,-0.263,0.219,-0.041,-0.196,0.215,-0.196
569,-0.306,0.219,-0.041,0.022,0.013,0.022
570,1.394,1.007,-0.041,-1.607,1.626,-1.607
571,0.35,1.007,-0.041,-0.956,1.021,-0.956
572,-0.351,-0.569,-0.041,0.89,-0.894,0.89
573,-0.347,-0.569,-0.041,0.456,-0.491,0.456
574,-0.348,-0.569,-0.041,0.782,-0.692,0.782
575,2.005,1.007,-0.041,-1.825,1.827,-1.825
576,-0.225,0.219,-0.041,-0.304,0.315,-0.304
577,-0.284,0.219,-0.041,-0.087,0.114,-0.087
578,-0.064,0.219,-0.041,-0.63,0.618,-0.63
579,-0.352,-0.569,-0.041,0.89,-0.894,0.89
580,-0.367,-0.569,-0.041,0.999,-0.995,0.999
581,-0.348,-1.356,-0.041,0.456,-0.592,0.456
582,-0.361,-0.569,-0.041,0.999,-0.995,0.999
583,-0.351,-0.569,-0.041,0.89,-0.793,0.89
584,-0.361,-0.569,-0.041,0.999,-0.995,0.999
585,-0.279,0.219,-0.041,-0.196,0.114,-0.196
586,-0.979,0.219,-0.041,1.976,-1.902,1.976
587,1.393,1.007,-0.041,-1.499,1.626,-1.499
588,-0.348,-2.144,-0.041,0.564,-0.793,0.564
589,-0.4,0.219,-0.041,1.216,-1.096,1.216
590,-0.342,-0.569,-0.041,0.239,-0.289,0.239
591,0.039,0.219,-0.041,-0.739,0.719,-0.739
592,-0.503,0.219,-0.041,1.542,-1.398,1.542
593,0.268,1.007,-0.041,-0.956,1.021,-0.956
594,-0.305,0.219,-0.041,-0.087,0.013,-0.087
595,2.287,1.795,-0.041,-1.825,2.029,-1.825
596,0.185,1.007,-0.041,-0.847,0.92,-0.847
597,-0.348,-1.356,-0.041,0.673,-0.793,0.673
598,-0.311,0.219,-0.041,0.022,0.013,0.022
599,-0.354,-0.569,-0.041,0.89,-0.894,0.89
